"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Cabo Verde","CPV","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","3333676.81798183","8650521.46809998","14436459.8085763","22675840.4399762","26528572.6026094","33087831.6565129","38103762.9475618","32284015.767935","32835810.0366789","38893296.4140999","51001276.4636208","48382974.2949318","57485126.6969245","63242976.9531734","53987816.548022","56382038.4679942","53954414.8615603","65398894.8702033","87477402.8452464","104370951.962753","139419883.375667","115558677.925347","126031301.203669","145886862.967859","167692989.617503","192996819.635221","261979615.826342","303367209.117107","373107411.947733","491212251.505534","592421355.210518","737776935.144732","585130617.10975","643510092.145764","796639026.511091","783764531.799932","855136298.424582","907869091.371209","672364266.464025","759304403.677411","866099862.140218",
"Costa Rica","CRI","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","969100000","1025000000","1111300000","1218600000","1199300000","1143400000","1172600000","1313700000","1270200000","1440200000","1492300000","1658800000","1951200000","2093500000","2300900000","2693200000","3017300000","3471600000","3840400000","4207850000","4498944000","5435370000","6417432599.4058","6828328897.78665","6748867876.04627","6711075018.7629","7223519285.61102","8101357122.08174","9085793005.62096","10350291167.8367","11533071115.1327","12568404495.5273","11067310211.6262","12785671893.2932","14378962228.6072","15434698895.2253","16061176864.7871","16906272222.578","17464504666.7112","19278109904.1084","20264857717.068",
"Caribbean small states","CSS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","4044124030.71768","4427733443.79961","4980166851.39166","5919821058.50409","7994885455.45502","8158146338.21976","7606489418.40038","7107118085.03707","7458164829.30184","7694386036.10344","7119719025.26548","7292228743.14899","7897427044.08851","8826269661.87093","9957844598.48126","9490467063.54619","9573694600.43199","9678833215.79312","10876817842.5501","12330995159.5091","12558980423.0397","13095261704.3025","13183837265.6954","14520548596.1619","16480566011.3582","15767367259.7139","15392622273.4104","17404810321.3126","20119515104.6144","24972607106.9819","30565267281.1123","31184891216.635","38016745948.7111","25225145792.4416","28506562748.3171","36266370042.4156","36805256078.7083","37469400965.8994","36153563528.0565","31493198423.6544","27907589454.9775","",
"Cuba","CUB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2219608938.54749","2448042458.10055","2271424581.00559","2408731843.57542","2120368715.0838","1927150837.98883","1951418994.41341",
"Cayman Islands","CYM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","459444529.356388","565517759.551901","658612349.414948","896615888.507711","1107203321.02132","1180265059.77904","1246566221.92321","1225693177.11118","1384635585.68776","1328866087.87617","1509814615.23579","1885068469.44628","2208607626.404","2533030500.04726","3114085442.51467","2984097659.81201","3664120099.73709","3334706012.63691","3735744863.27462","5050172756.0774","5119970834.93053","4991044184.57124","5129628198.16904","5440524186.71963","5591396682.359","5874204934.46806","6139216141.9175","7202308859.54067","8568615504.30357","9681460631.2966","10691768758.6708","14449406455.0382","24443463356.4315","23987774387.4368","25323084197.2009","26912752284.8317","20769016075.9091","19670579772.1442","20195912970.6609","30829814352.621","19686616583.6874","29206773370.8418",
"Czech Republic","CZE","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18205916735.4869","19549442227.2272","25236347718.8174","26575419514.5722","26016637161.3346","29635776608.7247","29597492470.8174","31363959964.7316","35123790651.867","39234979601.1186","49429315651.269","72184698391.8717","89166510738.7489","107730738527.798","134792565054.153","161117965707.547","128068399261.467","143111241246.008","169946796199.716","166182329014.125","167870114505.165","179118652143.72","158364668877.987","163153253897.239","180945618927.789",
"Germany","DEU","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","46860998879.8682","56051138884.0806","79463930122.6584","104517567330.356","108121450880.45","124982996178.323","143070971270.389","175352153290.747","210550916698.127","234053232686.334","215441533420.687","216579133629.534","207732547280.146","209973144581.912","225129723256.908","297110892349.19","358545011567.096","400914293916.857","428164964331.596","529132627565.943","525957128097.537","562468096305.114","504584929103.245","547710481608.644","663179646547.66","666477194283.933","653111024340.737","685751479844.948","691822160853.631","711699386486.246","716472939834.992","781992673131.579","945022251639.906","1177664938704.75","1287375669024.09","1501349061939.05","1819125438798.47","1930450888430.61","1552732804382.38","1709656851249.58","1990137111811.77","1891521807932.84","1961747919452.05","2032053136341","1806826813632.62","1820784259479.13","1968861917786.53",
"Djibouti","DJI","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222067172.703282","213503187.580534","235250758.210903","229815272.252575","220727995.003404","214493503.862796","216845505.03317","229477664.429077","221723938.082725","218432261.803613","234958164.763872","252480010.803451","284215146.212322","283984447.532931","319821517.99731","341490313.468864","341737892.53943","411286060.735647","436363738.669037","453626752.043934","456350121.820156","503069417.795309","532773279.466129","552478840.87872","631870357.866307","594800810.263335","",
"Dominica","DMA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","14001762.4934946","15300000","19200000","19600000","16300000","24400000","32700000","37259259.2592593","37400000","38600000","61188888.8888889","68981481.4814815","82259259.2592592","74851851.8518519","93477777.7777778","95703703.7037037","100181481.481482","100029629.62963","103148148.148148","110748148.148148","124692592.592592","140759259.25926","156251851.851852","161433333.333333","149185185.185185","124819629.62963","125902985.185185","120636701.851852","134286183.777777","135283387.037037","150599153.703703","156381884.074074","165149445.555555","154514982.222223","180155449.259259","195887521.111111","165048749.629629","174273530.740741","278327583.893694","279889167.851251","293152745.794733","",
"Denmark","DNK","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","12124298556.2719","12894319753.9898","14486784639.3516","17134371226.4547","20957772437.8083","24011665437.343","23176266995.5868","22240989418.4056","22265721745.575","22366783045.3076","24018783648.615","29674192594.2343","36169797858.0249","40836677532.5279","43016127047.6813","54913066707.5172","59902194759.4721","70542366628.5033","72601971536.1323","78144929369.6445","94087757455.0737","104863106987.62","80920548413.8822","73520594111.0941","78858237446.6987","85688552482.9647","86337835017.0044","91404296343.5919","107389177761.067","124138671920.431","150979515501.812","172151413236.028","199609523297.585","230375835120.425","177129709178.917","188837074991.74","215715587056.464","204991329617.521","220210258509.349","226204867187.735","196476546954.397","191035765928.173","207250839209.515",
"Dominican Republic","DOM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","200500000","228000000","258500000","291700000","412600000","516400000","735200000","1015200000","853100000","939500000","848800000","1166800000","1313100000","1524400000","1146200000","1248700000","1375400000","1344400000","1432000000","1574900000","1911600000","2072600000","1918000000","1944200000","1965800000","2992900000","3430300000","3852700000","4176800000","4784000000","4949500000","5371000000","6201500000","5831400000","5935800000","6749400000","7244870000","8013240000","9291000000","10314000000","9998500000","8443500000","12756600000","14889000000","15754000000","16390900000","17504900000","17529100000","18627500000","19440600000",
"Algeria","DZA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","6383781710.5451","6734663003.79098","10108565894.7668","14500254078.7503","15072263407.2193","14365689588.5296","13608002007.5192","13570120652.2998","13756115995.0674","8785456813.83998","9703609642.438","8161775894.23082","10140554441.4349","13534902284.0243","12793406548.7912","","","","","","","","","","","","","","50267999999.9977","59721000000.0026","67127572447.3702","86654862453.6663","52860813856.1447","65168162141.3629","80830581599.2147","79094592945.0749","72135098775.6459","66575486551.6904","39943153275.9429","35203193143.4486","",
"East Asia & Pacific (excluding high income)","EAP","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","82366577466.2813","82816740499.4013","93438878469.3761","90646115469.0559","88917311674.9821","110899641330.422","132445006496.119","150481872197.878","176502290438.04","203339282950.179","239484845479.619","268097686444.924","336608113070.047","416706815583.138","465058731239.1","451784633833.408","421502653096.329","437720938286.383","534176866936.966","523418497319.355","578875966541.403","820048201562.39","1053463564553.83","1302101905233.75","1619379909485.95","2006099541448.44","2369065078669.8","2009259052061.5","2557892326724.51","3122970494003.78","3349521527236.04","3567536100917.54","3759353945962.02","3570529296448.57","3424280766251.65","3819883463034.51",
"Early-demographic dividend","EAR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","202116261923.066","201399046575.15","280916355007.559","378057887413.118","397947993602.322","350454369785.652","316281856287.727","308119899780.318","286124362015.409","240794288380.539","279315515238.768","296290855641.14","332246967289.079","408984952941.813","414012900793.224","439374201895.417","449411567819.95","493400393458.897","585925569588.402","655674767884.526","708352455838.23","704237960862.943","736058937647.708","898307375089.498","841477759181.446","860619880391.885","973821571046.729","1205312922023.93","1493331080173.83","1775767058140.19","2057673135986.32","2449869082816.46","1896735413155.53","2355070952577.31","2869542876141.04","3009317381449.68","3010118432172.63","2985021546181.97","2538402215951.63","2475145906787.25","2765152232272.75",
"East Asia & Pacific","EAS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","758640811155.176","847403219380.332","953986763959.39","1062683858963.1","1171338194334.19","1402997513768.09","1745393489589.32","1889861235281.45","1910128115214.72","1741190329230.7","1824466561089.86","2156394388249.95","1969822140692.33","2069631984964.94","2520755686952.27","3135752464895.78","3633481229456.74","4266686482109.48","5039416358345.55","5712923865061.1","4761528986132.27","6052224591209.5","7148206667053.3","7499483583705.81","7736391869083.62","8001779492974.27","7435832780625.99","7262199203311.46","8001000336902.33",
"Europe & Central Asia (excluding high income)","ECA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156001669477.597","192568241734.149","218021820001.827","226275052429.314","209938220977.5","193570350864.791","243457793757.873","248761882246.07","269146297227.99","344216574386.548","464105070385.603","580150030467.137","719401931093.819","892644372367.199","1174764663528.53","813346835026.292","988813424527.99","1260726685319.09","1313067063774.57","1324293662710.94","1291006583717.56","984532420161.368","910262003421.441","1078657608165.49",
